index,coordx,coordz
1002,1001.7996400719857,1.0
1003,1002.7994401119777,1.0
1004,1003.7992401519697,1.0
1005,1004.7990401919616,1.0
1006,1005.7988402319536,1.0
1007,1006.7986402719456,1.0
1008,1007.7984403119376,1.0
1009,1008.7982403519296,1.0
1010,1009.7980403919216,1.0
1011,1010.7978404319136,1.0
1012,1011.7976404719057,1.0
1013,1012.7974405118977,1.0
1014,1013.7972405518897,1.0
1015,1014.7970405918817,1.0
1016,1015.7968406318737,1.0
1017,1016.7966406718657,1.0
1018,1017.7964407118576,1.0
1019,1018.7962407518496,1.0
1020,1019.7960407918416,1.0
1021,1020.7958408318336,1.0
1022,1021.7956408718256,1.0
1023,1022.7954409118176,1.0
1024,1023.7952409518097,1.0
1025,1024.7950409918017,1.0
1026,1025.7948410317936,1.0
1027,1026.7946410717857,1.0
1028,1027.7944411117776,1.0
1029,1028.7942411517697,1.0
1030,1029.7940411917616,1.0
1031,1030.7938412317537,1.0
1032,1031.7936412717456,1.0
1033,1032.7934413117378,1.0
1034,1033.7932413517296,1.0
1035,1034.7930413917218,1.0
1036,1035.7928414317137,1.0
1037,1036.7926414717058,1.0
1038,1037.7924415116977,1.0
1039,1038.7922415516896,1.0
1040,1039.7920415916817,1.0
1041,1040.7918416316736,1.0
1042,1041.7916416716657,1.0
1043,1042.7914417116576,1.0
1044,1043.7912417516497,1.0
1045,1044.7910417916416,1.0
1046,1045.7908418316338,1.0
1047,1046.7906418716257,1.0
1048,1047.7904419116178,1.0
1049,1048.7902419516097,1.0
1050,1049.7900419916018,1.0
1051,1050.7898420315937,1.0
1052,1051.7896420715856,1.0
1053,1052.7894421115777,1.0
1054,1053.7892421515696,1.0
1055,1054.7890421915617,1.0
1056,1055.7888422315536,1.0
1057,1056.7886422715458,1.0
1058,1057.7884423115377,1.0
1059,1058.7882423515298,1.0
1060,1059.7880423915217,1.0
1061,1060.7878424315138,1.0
1062,1061.7876424715057,1.0
1063,1062.7874425114978,1.0
1064,1063.7872425514897,1.0
1065,1064.7870425914816,1.0
1066,1065.7868426314737,1.0
1067,1066.7866426714656,1.0
1068,1067.7864427114578,1.0
1069,1068.7862427514497,1.0
1070,1069.7860427914418,1.0
1071,1070.7858428314337,1.0
1072,1071.7856428714258,1.0
1073,1072.7854429114177,1.0
1074,1073.7852429514098,1.0
1075,1074.7850429914017,1.0
1076,1075.7848430313938,1.0
1077,1076.7846430713857,1.0
1078,1077.7844431113776,1.0
1079,1078.7842431513698,1.0
1080,1079.7840431913617,1.0
1081,1080.7838432313538,1.0
1082,1081.7836432713457,1.0
1083,1082.7834433113378,1.0
1084,1083.7832433513297,1.0
1085,1084.7830433913218,1.0
1086,1085.7828434313137,1.0
1087,1086.7826434713058,1.0
1088,1087.7824435112977,1.0
1089,1088.7822435512899,1.0
1090,1089.7820435912818,1.0
1091,1090.7818436312737,1.0
1092,1091.7816436712658,1.0
1093,1092.7814437112577,1.0
1094,1093.7812437512498,1.0
1095,1094.7810437912417,1.0
1096,1095.7808438312338,1.0
1097,1096.7806438712257,1.0
1098,1097.7804439112178,1.0
1099,1098.7802439512097,1.0
1100,1099.7800439912019,1.0
1101,1100.7798440311938,1.0
1102,1101.7796440711859,1.0
1103,1102.7794441111778,1.0
1104,1103.7792441511697,1.0
1105,1104.7790441911618,1.0
1106,1105.7788442311537,1.0
1107,1106.7786442711458,1.0
1108,1107.7784443111377,1.0
1109,1108.7782443511298,1.0
1110,1109.7780443911217,1.0
1111,1110.7778444311139,1.0
1112,1111.7776444711058,1.0
1113,1112.7774445110979,1.0
1114,1113.7772445510898,1.0
1115,1114.777044591082,1.0
1116,1115.7768446310738,1.0
1117,1116.776644671066,1.0
1118,1117.7764447110578,1.0
1119,1118.7762447510497,1.0
1120,1119.7760447910418,1.0
1121,1120.7758448310337,1.0
1122,1121.7756448710259,1.0
1123,1122.7754449110178,1.0
1124,1123.7752449510099,1.0
1125,1124.7750449910018,1.0
1126,1125.774845030994,1.0
1127,1126.7746450709858,1.0
1128,1127.774445110978,1.0
1129,1128.7742451509698,1.0
1130,1129.774045190962,1.0
1131,1130.7738452309538,1.0
1132,1131.7736452709457,1.0
1133,1132.7734453109379,1.0
1134,1133.7732453509298,1.0
1135,1134.7730453909219,1.0
1136,1135.7728454309138,1.0
1137,1136.772645470906,1.0
1138,1137.7724455108978,1.0
1139,1138.77224555089,1.0
1140,1139.7720455908818,1.0
1141,1140.771845630874,1.0
1142,1141.7716456708658,1.0
1143,1142.771445710858,1.0
1144,1143.7712457508499,1.0
1145,1144.7710457908418,1.0
1146,1145.7708458308339,1.0
1147,1146.7706458708258,1.0
1148,1147.770445910818,1.0
1149,1148.7702459508098,1.0
1150,1149.770045990802,1.0
1151,1150.7698460307938,1.0
1152,1151.769646070786,1.0
1153,1152.7694461107778,1.0
1154,1153.76924615077,1.0
1155,1154.7690461907619,1.0
1156,1155.768846230754,1.0
1157,1156.7686462707459,1.0
1158,1157.7684463107378,1.0
1159,1158.76824635073,1.0
1160,1159.7680463907218,1.0
1161,1160.767846430714,1.0
1162,1161.7676464707058,1.0
1163,1162.767446510698,1.0
1164,1163.7672465506898,1.0
1165,1164.767046590682,1.0
1166,1165.7668466306739,1.0
1167,1166.766646670666,1.0
1168,1167.7664467106579,1.0
1169,1168.76624675065,1.0
1170,1169.766046790642,1.0
1171,1170.7658468306338,1.0
1172,1171.765646870626,1.0
1173,1172.7654469106178,1.0
1174,1173.76524695061,1.0
1175,1174.7650469906018,1.0
1176,1175.764847030594,1.0
1177,1176.7646470705859,1.0
1178,1177.764447110578,1.0
1179,1178.7642471505699,1.0
1180,1179.764047190562,1.0
1181,1180.763847230554,1.0
1182,1181.763647270546,1.0
1183,1182.763447310538,1.0
1184,1183.7632473505298,1.0
1185,1184.763047390522,1.0
1186,1185.7628474305138,1.0
1187,1186.762647470506,1.0
1188,1187.7624475104979,1.0
1189,1188.76224755049,1.0
1190,1189.7620475904819,1.0
1191,1190.761847630474,1.0
1192,1191.761647670466,1.0
1193,1192.761447710458,1.0
1194,1193.76124775045,1.0
1195,1194.761047790442,1.0
1196,1195.760847830434,1.0
1197,1196.7606478704258,1.0
1198,1197.760447910418,1.0
1199,1198.7602479504098,1.0
1200,1199.760047990402,1.0
1201,1200.7598480303939,1.0
1202,1201.759648070386,1.0
1203,1202.759448110378,1.0
1204,1203.75924815037,1.0
1205,1204.759048190362,1.0
1206,1205.758848230354,1.0
1207,1206.758648270346,1.0
1208,1207.758448310338,1.0
1209,1208.75824835033,1.0
1210,1209.758048390322,1.0
1211,1210.757848430314,1.0
1212,1211.7576484703059,1.0
1213,1212.757448510298,1.0
1214,1213.75724855029,1.0
1215,1214.757048590282,1.0
1216,1215.756848630274,1.0
1217,1216.756648670266,1.0
1218,1217.756448710258,1.0
1219,1218.75624875025,1.0
1220,1219.756048790242,1.0
1221,1220.755848830234,1.0
1222,1221.755648870226,1.0
1223,1222.755448910218,1.0
1224,1223.75524895021,1.0
1225,1224.7550489902019,1.0
1226,1225.754849030194,1.0
1227,1226.754649070186,1.0
1228,1227.754449110178,1.0
1229,1228.75424915017,1.0
1230,1229.754049190162,1.0
1231,1230.753849230154,1.0
1232,1231.753649270146,1.0
1233,1232.753449310138,1.0
1234,1233.75324935013,1.0
1235,1234.753049390122,1.0
1236,1235.752849430114,1.0
1237,1236.752649470106,1.0
1238,1237.752449510098,1.0
1239,1238.75224955009,1.0
1240,1239.752049590082,1.0
1241,1240.751849630074,1.0
1242,1241.751649670066,1.0
1243,1242.751449710058,1.0
1244,1243.75124975005,1.0
1245,1244.751049790042,1.0
1246,1245.750849830034,1.0
1247,1246.750649870026,1.0
1248,1247.750449910018,1.0
1249,1248.7502499500101,1.0
1250,1249.750049990002,1.0
1251,1250.749850029994,1.0
1252,1251.749650069986,1.0
1253,1252.749450109978,1.0
1254,1253.74925014997,1.0
1255,1254.749050189962,1.0
1256,1255.748850229954,1.0
1257,1256.748650269946,1.0
1258,1257.748450309938,1.0
1259,1258.74825034993,1.0
1260,1259.7480503899221,1.0
1261,1260.747850429914,1.0
1262,1261.7476504699061,1.0
1263,1262.747450509898,1.0
1264,1263.74725054989,1.0
1265,1264.747050589882,1.0
1266,1265.746850629874,1.0
1267,1266.746650669866,1.0
1268,1267.746450709858,1.0
1269,1268.74625074985,1.0
1270,1269.746050789842,1.0
1271,1270.7458508298341,1.0
1272,1271.745650869826,1.0
1273,1272.7454509098181,1.0
1274,1273.74525094981,1.0
1275,1274.7450509898022,1.0
1276,1275.744851029794,1.0
1277,1276.744651069786,1.0
1278,1277.744451109778,1.0
1279,1278.74425114977,1.0
1280,1279.744051189762,1.0
1281,1280.743851229754,1.0
1282,1281.7436512697461,1.0
1283,1282.743451309738,1.0
1284,1283.7432513497301,1.0
1285,1284.743051389722,1.0
1286,1285.7428514297142,1.0
1287,1286.742651469706,1.0
1288,1287.7424515096982,1.0
1289,1288.74225154969,1.0
1290,1289.742051589682,1.0
1291,1290.741851629674,1.0
1292,1291.741651669666,1.0
1293,1292.7414517096581,1.0
1294,1293.74125174965,1.0
1295,1294.7410517896421,1.0
1296,1295.740851829634,1.0
1297,1296.7406518696262,1.0
1298,1297.740451909618,1.0
1299,1298.7402519496102,1.0
1300,1299.740051989602,1.0
1301,1300.7398520295942,1.0
1302,1301.739652069586,1.0
1303,1302.7394521095782,1.0
1304,1303.7392521495701,1.0
1305,1304.739052189562,1.0
1306,1305.7388522295541,1.0
1307,1306.738652269546,1.0
1308,1307.7384523095382,1.0
1309,1308.73825234953,1.0
1310,1309.7380523895222,1.0
1311,1310.737852429514,1.0
1312,1311.7376524695062,1.0
1313,1312.737452509498,1.0
1314,1313.7372525494902,1.0
1315,1314.7370525894821,1.0
1316,1315.7368526294742,1.0
1317,1316.7366526694661,1.0
1318,1317.736452709458,1.0
1319,1318.7362527494502,1.0
1320,1319.736052789442,1.0
1321,1320.7358528294342,1.0
1322,1321.735652869426,1.0
1323,1322.7354529094182,1.0
1324,1323.73525294941,1.0
1325,1324.7350529894022,1.0
1326,1325.7348530293941,1.0
1327,1326.7346530693862,1.0
1328,1327.7344531093781,1.0
1329,1328.7342531493703,1.0
1330,1329.7340531893622,1.0
1331,1330.733853229354,1.0
1332,1331.7336532693462,1.0
1333,1332.733453309338,1.0
1334,1333.7332533493302,1.0
1335,1334.733053389322,1.0
1336,1335.7328534293142,1.0
1337,1336.7326534693061,1.0
1338,1337.7324535092982,1.0
1339,1338.7322535492901,1.0
1340,1339.7320535892823,1.0
1341,1340.7318536292742,1.0
1342,1341.7316536692663,1.0
1343,1342.7314537092582,1.0
1344,1343.73125374925,1.0
1345,1344.7310537892422,1.0
1346,1345.730853829234,1.0
1347,1346.7306538692262,1.0
1348,1347.730453909218,1.0
1349,1348.7302539492102,1.0
1350,1349.7300539892021,1.0
1351,1350.7298540291943,1.0
1352,1351.7296540691862,1.0
1353,1352.7294541091783,1.0
1354,1353.7292541491702,1.0
1355,1354.7290541891623,1.0
1356,1355.7288542291542,1.0
1357,1356.728654269146,1.0
1358,1357.7284543091382,1.0
1359,1358.72825434913,1.0
1360,1359.7280543891222,1.0
1361,1360.7278544291141,1.0
1362,1361.7276544691063,1.0
1363,1362.7274545090982,1.0
1364,1363.7272545490903,1.0
1365,1364.7270545890822,1.0
1366,1365.7268546290743,1.0
1367,1366.7266546690662,1.0
1368,1367.7264547090583,1.0
1369,1368.7262547490502,1.0
1370,1369.726054789042,1.0
1371,1370.7258548290342,1.0
1372,1371.7256548690261,1.0
1373,1372.7254549090183,1.0
1374,1373.7252549490102,1.0
1375,1374.7250549890023,1.0
1376,1375.7248550289942,1.0
1377,1376.7246550689863,1.0
1378,1377.7244551089782,1.0
1379,1378.7242551489703,1.0
1380,1379.7240551889622,1.0
1381,1380.7238552289543,1.0
1382,1381.7236552689462,1.0
1383,1382.7234553089384,1.0
1384,1383.7232553489303,1.0
1385,1384.7230553889221,1.0
1386,1385.7228554289143,1.0
1387,1386.7226554689062,1.0
1388,1387.7224555088983,1.0
1389,1388.7222555488902,1.0
1390,1389.7220555888823,1.0
1391,1390.7218556288742,1.0
1392,1391.7216556688663,1.0
1393,1392.7214557088582,1.0
1394,1393.7212557488504,1.0
1395,1394.7210557888422,1.0
1396,1395.7208558288344,1.0
1397,1396.7206558688263,1.0
1398,1397.7204559088182,1.0
1399,1398.7202559488103,1.0
1400,1399.7200559888022,1.0
1401,1400.7198560287943,1.0
1402,1401.7196560687862,1.0
1403,1402.7194561087783,1.0
1404,1403.7192561487702,1.0
1405,1404.7190561887624,1.0
1406,1405.7188562287542,1.0
1407,1406.7186562687464,1.0
1408,1407.7184563087383,1.0
1409,1408.7182563487304,1.0
1410,1409.7180563887223,1.0
1411,1410.7178564287142,1.0
1412,1411.7176564687063,1.0
1413,1412.7174565086982,1.0
1414,1413.7172565486903,1.0
1415,1414.7170565886822,1.0
1416,1415.7168566286743,1.0
1417,1416.7166566686662,1.0
1418,1417.7164567086584,1.0
1419,1418.7162567486503,1.0
1420,1419.7160567886424,1.0
1421,1420.7158568286343,1.0
1422,1421.7156568686264,1.0
1423,1422.7154569086183,1.0
1424,1423.7152569486102,1.0
1425,1424.7150569886023,1.0
1426,1425.7148570285942,1.0
1427,1426.7146570685863,1.0
1428,1427.7144571085782,1.0
1429,1428.7142571485704,1.0
1430,1429.7140571885623,1.0
1431,1430.7138572285544,1.0
1432,1431.7136572685463,1.0
1433,1432.7134573085384,1.0
1434,1433.7132573485303,1.0
1435,1434.7130573885224,1.0
1436,1435.7128574285143,1.0
1437,1436.7126574685062,1.0
1438,1437.7124575084983,1.0
1439,1438.7122575484902,1.0
1440,1439.7120575884824,1.0
1441,1440.7118576284743,1.0
1442,1441.7116576684664,1.0
1443,1442.7114577084583,1.0
1444,1443.7112577484504,1.0
1445,1444.7110577884423,1.0
1446,1445.7108578284344,1.0
1447,1446.7106578684263,1.0
1448,1447.7104579084184,1.0
1449,1448.7102579484103,1.0
1450,1449.7100579884022,1.0
1451,1450.7098580283944,1.0
1452,1451.7096580683863,1.0
1453,1452.7094581083784,1.0
1454,1453.7092581483703,1.0
1455,1454.7090581883624,1.0
1456,1455.7088582283543,1.0
1457,1456.7086582683464,1.0
1458,1457.7084583083383,1.0
1459,1458.7082583483304,1.0
1460,1459.7080583883223,1.0
1461,1460.7078584283145,1.0
1462,1461.7076584683064,1.0
1463,1462.7074585082983,1.0
1464,1463.7072585482904,1.0
1465,1464.7070585882823,1.0
1466,1465.7068586282744,1.0
1467,1466.7066586682663,1.0
1468,1467.7064587082584,1.0
1469,1468.7062587482503,1.0
1470,1469.7060587882424,1.0
1471,1470.7058588282343,1.0
1472,1471.7056588682265,1.0
1473,1472.7054589082184,1.0
1474,1473.7052589482105,1.0
1475,1474.7050589882024,1.0
1476,1475.7048590281945,1.0
1477,1476.7046590681864,1.0
1478,1477.7044591081783,1.0
1479,1478.7042591481704,1.0
1480,1479.7040591881623,1.0
1481,1480.7038592281544,1.0
1482,1481.7036592681463,1.0
1483,1482.7034593081385,1.0
1484,1483.7032593481304,1.0
1485,1484.7030593881225,1.0
1486,1485.7028594281144,1.0
1487,1486.7026594681065,1.0
1488,1487.7024595080984,1.0
1489,1488.7022595480905,1.0
1490,1489.7020595880824,1.0
1491,1490.7018596280743,1.0
1492,1491.7016596680664,1.0
1493,1492.7014597080583,1.0
1494,1493.7012597480505,1.0
1495,1494.7010597880424,1.0
1496,1495.7008598280345,1.0
1497,1496.7006598680264,1.0
1498,1497.7004599080185,1.0
1499,1498.7002599480104,1.0
1500,1499.7000599880025,1.0
1501,1500.6998600279944,1.0
1502,1501.6996600679865,1.0
1503,1502.6994601079784,1.0
1504,1503.6992601479703,1.0
1505,1504.6990601879625,1.0
1506,1505.6988602279544,1.0
1507,1506.6986602679465,1.0
1508,1507.6984603079384,1.0
1509,1508.6982603479305,1.0
1510,1509.6980603879224,1.0
1511,1510.6978604279145,1.0
1512,1511.6976604679064,1.0
1513,1512.6974605078985,1.0
1514,1513.6972605478904,1.0
1515,1514.6970605878826,1.0
1516,1515.6968606278745,1.0
1517,1516.6966606678664,1.0
1518,1517.6964607078585,1.0
1519,1518.6962607478504,1.0
1520,1519.6960607878425,1.0
1521,1520.6958608278344,1.0
1522,1521.6956608678265,1.0
1523,1522.6954609078184,1.0
1524,1523.6952609478105,1.0
1525,1524.6950609878024,1.0
1526,1525.6948610277946,1.0
1527,1526.6946610677865,1.0
1528,1527.6944611077786,1.0
1529,1528.6942611477705,1.0
1530,1529.6940611877624,1.0
1531,1530.6938612277545,1.0
1532,1531.6936612677464,1.0
1533,1532.6934613077385,1.0
1534,1533.6932613477304,1.0
1535,1534.6930613877225,1.0
1536,1535.6928614277144,1.0
1537,1536.6926614677066,1.0
1538,1537.6924615076985,1.0
1539,1538.6922615476906,1.0
1540,1539.6920615876825,1.0
1541,1540.6918616276746,1.0
1542,1541.6916616676665,1.0
1543,1542.6914617076584,1.0
1544,1543.6912617476505,1.0
1545,1544.6910617876424,1.0
1546,1545.6908618276345,1.0
1547,1546.6906618676264,1.0
1548,1547.6904619076186,1.0
1549,1548.6902619476105,1.0
1550,1549.6900619876026,1.0
1551,1550.6898620275945,1.0
1552,1551.6896620675866,1.0
1553,1552.6894621075785,1.0
1554,1553.6892621475706,1.0
1555,1554.6890621875625,1.0
1556,1555.6888622275544,1.0
1557,1556.6886622675465,1.0
1558,1557.6884623075384,1.0
1559,1558.6882623475306,1.0
1560,1559.6880623875225,1.0
1561,1560.6878624275146,1.0
1562,1561.6876624675065,1.0
1563,1562.6874625074986,1.0
1564,1563.6872625474905,1.0
1565,1564.6870625874826,1.0
1566,1565.6868626274745,1.0
1567,1566.6866626674666,1.0
1568,1567.6864627074585,1.0
1569,1568.6862627474507,1.0
1570,1569.6860627874426,1.0
1571,1570.6858628274344,1.0
1572,1571.6856628674266,1.0
1573,1572.6854629074185,1.0
1574,1573.6852629474106,1.0
1575,1574.6850629874025,1.0
1576,1575.6848630273946,1.0
1577,1576.6846630673865,1.0
1578,1577.6844631073786,1.0
1579,1578.6842631473705,1.0
1580,1579.6840631873627,1.0
1581,1580.6838632273545,1.0
1582,1581.6836632673467,1.0
1583,1582.6834633073386,1.0
1584,1583.6832633473305,1.0
1585,1584.6830633873226,1.0
1586,1585.6828634273145,1.0
1587,1586.6826634673066,1.0
1588,1587.6824635072985,1.0
1589,1588.6822635472906,1.0
1590,1589.6820635872825,1.0
1591,1590.6818636272747,1.0
1592,1591.6816636672665,1.0
1593,1592.6814637072587,1.0
1594,1593.6812637472506,1.0
1595,1594.6810637872427,1.0
1596,1595.6808638272346,1.0
1597,1596.6806638672265,1.0
1598,1597.6804639072186,1.0
1599,1598.6802639472105,1.0
1600,1599.6800639872026,1.0
1601,1600.6798640271945,1.0
1602,1601.6796640671866,1.0
1603,1602.6794641071785,1.0
1604,1603.6792641471707,1.0
1605,1604.6790641871626,1.0
1606,1605.6788642271547,1.0
1607,1606.6786642671466,1.0
1608,1607.6784643071387,1.0
1609,1608.6782643471306,1.0
1610,1609.6780643871225,1.0
1611,1610.6778644271146,1.0
1612,1611.6776644671065,1.0
1613,1612.6774645070986,1.0
1614,1613.6772645470905,1.0
1615,1614.6770645870827,1.0
1616,1615.6768646270746,1.0
1617,1616.6766646670667,1.0
1618,1617.6764647070586,1.0
1619,1618.6762647470507,1.0
1620,1619.6760647870426,1.0
1621,1620.6758648270347,1.0
1622,1621.6756648670266,1.0
1623,1622.6754649070185,1.0
1624,1623.6752649470106,1.0
1625,1624.6750649870025,1.0
1626,1625.6748650269947,1.0
1627,1626.6746650669866,1.0
1628,1627.6744651069787,1.0
1629,1628.6742651469706,1.0
1630,1629.6740651869627,1.0
1631,1630.6738652269546,1.0
1632,1631.6736652669467,1.0
1633,1632.6734653069386,1.0
1634,1633.6732653469307,1.0
1635,1634.6730653869226,1.0
1636,1635.6728654269145,1.0
1637,1636.6726654669067,1.0
1638,1637.6724655068986,1.0
1639,1638.6722655468907,1.0
1640,1639.6720655868826,1.0
1641,1640.6718656268747,1.0
1642,1641.6716656668666,1.0
1643,1642.6714657068587,1.0
1644,1643.6712657468506,1.0
1645,1644.6710657868427,1.0
1646,1645.6708658268346,1.0
1647,1646.6706658668268,1.0
1648,1647.6704659068187,1.0
1649,1648.6702659468108,1.0
1650,1649.6700659868027,1.0
1651,1650.6698660267946,1.0
1652,1651.6696660667867,1.0
1653,1652.6694661067786,1.0
1654,1653.6692661467707,1.0
1655,1654.6690661867626,1.0
1656,1655.6688662267547,1.0
1657,1656.6686662667466,1.0
1658,1657.6684663067388,1.0
1659,1658.6682663467307,1.0
1660,1659.6680663867228,1.0
1661,1660.6678664267147,1.0
1662,1661.6676664667068,1.0
1663,1662.6674665066987,1.0
1664,1663.6672665466906,1.0
1665,1664.6670665866827,1.0
1666,1665.6668666266746,1.0
1667,1666.6666666666667,1.0
1668,1667.6664667066586,1.0
1669,1668.6662667466508,1.0
1670,1669.6660667866427,1.0
1671,1670.6658668266348,1.0
1672,1671.6656668666267,1.0
1673,1672.6654669066188,1.0
1674,1673.6652669466107,1.0
1675,1674.6650669866028,1.0
1676,1675.6648670265947,1.0
1677,1676.6646670665866,1.0
1678,1677.6644671065787,1.0
1679,1678.6642671465706,1.0
1680,1679.6640671865628,1.0
1681,1680.6638672265547,1.0
1682,1681.6636672665468,1.0
1683,1682.6634673065387,1.0
1684,1683.6632673465308,1.0
1685,1684.6630673865227,1.0
1686,1685.6628674265148,1.0
1687,1686.6626674665067,1.0
1688,1687.6624675064988,1.0
1689,1688.6622675464907,1.0
1690,1689.6620675864826,1.0
1691,1690.6618676264748,1.0
1692,1691.6616676664667,1.0
1693,1692.6614677064588,1.0
1694,1693.6612677464507,1.0
1695,1694.6610677864428,1.0
1696,1695.6608678264347,1.0
1697,1696.6606678664268,1.0
1698,1697.6604679064187,1.0
1699,1698.6602679464108,1.0
1700,1699.6600679864027,1.0
1701,1700.6598680263949,1.0
1702,1701.6596680663868,1.0
1703,1702.6594681063787,1.0
1704,1703.6592681463708,1.0
1705,1704.6590681863627,1.0
1706,1705.6588682263548,1.0
1707,1706.6586682663467,1.0
1708,1707.6584683063388,1.0
1709,1708.6582683463307,1.0
1710,1709.6580683863228,1.0
1711,1710.6578684263147,1.0
1712,1711.6576684663069,1.0
1713,1712.6574685062988,1.0
1714,1713.6572685462909,1.0
1715,1714.6570685862828,1.0
1716,1715.6568686262747,1.0
1717,1716.6566686662668,1.0
1718,1717.6564687062587,1.0
1719,1718.6562687462508,1.0
1720,1719.6560687862427,1.0
1721,1720.6558688262348,1.0
1722,1721.6556688662267,1.0
1723,1722.6554689062189,1.0
1724,1723.6552689462108,1.0
1725,1724.6550689862029,1.0
1726,1725.6548690261948,1.0
1727,1726.654669066187,1.0
1728,1727.6544691061788,1.0
1729,1728.6542691461707,1.0
1730,1729.6540691861628,1.0
1731,1730.6538692261547,1.0
1732,1731.6536692661468,1.0
1733,1732.6534693061387,1.0
1734,1733.6532693461309,1.0
1735,1734.6530693861228,1.0
1736,1735.6528694261149,1.0
1737,1736.6526694661068,1.0
1738,1737.652469506099,1.0
1739,1738.6522695460908,1.0
1740,1739.652069586083,1.0
1741,1740.6518696260748,1.0
1742,1741.651669666067,1.0
1743,1742.6514697060588,1.0
1744,1743.6512697460507,1.0
1745,1744.6510697860429,1.0
1746,1745.6508698260348,1.0
1747,1746.6506698660269,1.0
1748,1747.6504699060188,1.0
1749,1748.650269946011,1.0
1750,1749.6500699860028,1.0
1751,1750.649870025995,1.0
1752,1751.6496700659868,1.0
1753,1752.649470105979,1.0
1754,1753.6492701459708,1.0
1755,1754.649070185963,1.0
1756,1755.6488702259549,1.0
1757,1756.6486702659467,1.0
1758,1757.6484703059389,1.0
1759,1758.6482703459308,1.0
1760,1759.648070385923,1.0
1761,1760.6478704259148,1.0
1762,1761.647670465907,1.0
1763,1762.6474705058988,1.0
1764,1763.647270545891,1.0
1765,1764.6470705858828,1.0
1766,1765.646870625875,1.0
1767,1766.6466706658668,1.0
1768,1767.646470705859,1.0
1769,1768.6462707458509,1.0
1770,1769.6460707858428,1.0
1771,1770.645870825835,1.0
1772,1771.6456708658268,1.0
1773,1772.645470905819,1.0
1774,1773.6452709458108,1.0
1775,1774.645070985803,1.0
1776,1775.6448710257948,1.0
1777,1776.644671065787,1.0
1778,1777.6444711057788,1.0
1779,1778.644271145771,1.0
1780,1779.6440711857629,1.0
1781,1780.643871225755,1.0
1782,1781.643671265747,1.0
1783,1782.6434713057388,1.0
1784,1783.643271345731,1.0
1785,1784.6430713857228,1.0
1786,1785.642871425715,1.0
1787,1786.6426714657068,1.0
1788,1787.642471505699,1.0
1789,1788.6422715456908,1.0
1790,1789.642071585683,1.0
1791,1790.6418716256749,1.0
1792,1791.641671665667,1.0
1793,1792.641471705659,1.0
1794,1793.641271745651,1.0
1795,1794.641071785643,1.0
1796,1795.6408718256348,1.0
1797,1796.640671865627,1.0
1798,1797.6404719056188,1.0
1799,1798.640271945611,1.0
1800,1799.6400719856028,1.0
1801,1800.639872025595,1.0
1802,1801.6396720655869,1.0
1803,1802.639472105579,1.0
1804,1803.6392721455709,1.0
1805,1804.639072185563,1.0
1806,1805.638872225555,1.0
1807,1806.638672265547,1.0
1808,1807.638472305539,1.0
1809,1808.6382723455308,1.0
1810,1809.638072385523,1.0
1811,1810.6378724255148,1.0
1812,1811.637672465507,1.0
1813,1812.6374725054989,1.0
1814,1813.637272545491,1.0
1815,1814.6370725854829,1.0
1816,1815.636872625475,1.0
1817,1816.636672665467,1.0
1818,1817.636472705459,1.0
1819,1818.636272745451,1.0
1820,1819.636072785443,1.0
1821,1820.635872825435,1.0
1822,1821.6356728654268,1.0
1823,1822.635472905419,1.0
1824,1823.6352729454109,1.0
1825,1824.635072985403,1.0
1826,1825.6348730253949,1.0
1827,1826.634673065387,1.0
1828,1827.634473105379,1.0
1829,1828.634273145371,1.0
1830,1829.634073185363,1.0
1831,1830.633873225355,1.0
1832,1831.633673265347,1.0
1833,1832.633473305339,1.0
1834,1833.633273345331,1.0
1835,1834.633073385323,1.0
1836,1835.632873425315,1.0
1837,1836.6326734653069,1.0
1838,1837.632473505299,1.0
1839,1838.632273545291,1.0
1840,1839.632073585283,1.0
1841,1840.631873625275,1.0
1842,1841.631673665267,1.0
1843,1842.631473705259,1.0
1844,1843.631273745251,1.0
1845,1844.631073785243,1.0
1846,1845.630873825235,1.0
1847,1846.630673865227,1.0
1848,1847.630473905219,1.0
1849,1848.630273945211,1.0
1850,1849.630073985203,1.0
1851,1850.629874025195,1.0
1852,1851.629674065187,1.0
1853,1852.629474105179,1.0
1854,1853.629274145171,1.0
1855,1854.629074185163,1.0
1856,1855.628874225155,1.0
1857,1856.628674265147,1.0
1858,1857.628474305139,1.0
1859,1858.628274345131,1.0
1860,1859.628074385123,1.0
1861,1860.6278744251151,1.0
1862,1861.627674465107,1.0
1863,1862.627474505099,1.0
1864,1863.627274545091,1.0
1865,1864.627074585083,1.0
1866,1865.626874625075,1.0
1867,1866.626674665067,1.0
1868,1867.626474705059,1.0
1869,1868.626274745051,1.0
1870,1869.626074785043,1.0
1871,1870.625874825035,1.0
1872,1871.6256748650271,1.0
1873,1872.625474905019,1.0
1874,1873.6252749450111,1.0
1875,1874.625074985003,1.0
1876,1875.624875024995,1.0
1877,1876.624675064987,1.0
1878,1877.624475104979,1.0
1879,1878.624275144971,1.0
1880,1879.624075184963,1.0
1881,1880.623875224955,1.0
1882,1881.623675264947,1.0
1883,1882.6234753049391,1.0
1884,1883.623275344931,1.0
1885,1884.6230753849231,1.0
1886,1885.622875424915,1.0
1887,1886.6226754649072,1.0
1888,1887.622475504899,1.0
1889,1888.622275544891,1.0
1890,1889.622075584883,1.0
